account_id,customer_name,residential_loc
3525,Whitney Jones,"(52.7249005, 103.533514)"
3526,Randall Nguyen,"(5.3841155, 59.884569)"
3527,David Hunter,"(24.328912, 50.577956)"
3528,Benjamin Neal,"(70.0305585, -43.763287)"
3529,Jane Reese,"(43.1907325, -164.063497)"
3530,Jennifer Smith,"(-35.088333, -115.309004)"
3531,Thomas Murphy,"(60.6615115, -177.065098)"
3532,Kari Jones,"(-0.4062555, -73.181589)"
3533,Dana Dodson,"(-36.214766, 145.860613)"
3534,Robert Skinner,"(18.066706, -95.934356)"
3535,Albert Garcia,"(27.9710025, -43.516069)"
3536,Joseph Myers,"(27.433766, 31.325312)"
3537,Phillip Byrd,"(27.254983, -100.052643)"
3538,Hunter Robinson,"(-68.8114735, 9.640919)"
3539,Michael Robinson,"(67.0742525, -145.600239)"
3540,Sara Cain,"(50.8255125, -50.856865)"
3541,Michelle Prince,"(-52.8963085, 75.015507)"
3542,Eric Williams,"(-84.9049335, -162.774694)"
3543,Raymond Wang,"(-74.5432495, -37.189988)"
3544,Jade Allen,"(18.175284, 42.696213)"
3545,Javier Hays,"(24.2363455, -126.223158)"
3546,Corey Caldwell,"(-6.6236025, -2.654495)"
3547,Stephen Robles,"(78.2654485, 136.385648)"
3548,Carol Jackson,"(-83.306997, -143.594117)"
3549,Brian Murphy,"(-58.732764, -152.846381)"
3550,Chelsey Clark,"(29.972228, 135.956202)"
3551,Teresa Martinez,"(40.366667, 177.844072)"
3552,Howard Thompson,"(35.455625, -113.254374)"
3553,Eugene Price,"(-22.269271, -159.947473)"
3554,Austin Briggs,"(-84.725819, 171.705849)"
3555,Jackie Jones,"(-19.483565, 134.372602)"
3556,Eric George,"(-26.662125, 111.992269)"
3557,Mrs. Kimberly Mooney,"(58.185669, -143.522468)"
3558,Carolyn Haley,"(61.1078965, 158.805580)"
3559,Vicki Horton,"(-17.641543, 128.254559)"
3560,Valerie Benson,"(-89.1874755, -10.860444)"
3561,Mark Henson,"(-23.081586, 178.473906)"
3562,Samuel Olson,"(-72.3426305, -9.991287)"
3563,Lee Richards,"(-43.7967355, -157.292009)"
3564,Martin Hall,"(-21.408920, 147.791045)"
3565,Virginia Hall,"(73.436716, 89.421170)"
3566,Stephanie Parker,"(-79.8268845, 136.563642)"
3567,Nicole Harvey,"(-10.105861, 167.132174)"
3568,James Phillips,"(70.5065075, 86.774280)"
3569,Dan Johnson,"(16.032061, 145.402349)"
3570,Linda Bautista,"(52.052798, 84.583099)"
3571,Erin Ramirez,"(81.4984725, -59.912328)"
3572,Paige Meyer,"(83.9534005, -145.039690)"
3573,Maria Roberts,"(-36.6715965, 68.704246)"
3574,Ryan Rivera,"(68.462055, 55.695640)"
3575,Joshua Knox,"(-57.713139, 42.573938)"
3576,Danielle Mcdaniel,"(12.6017355, 143.726169)"
3577,Lisa James,"(59.395608, -22.902970)"
3578,Jeremy Smith,"(-62.6047075, 40.593389)"
3579,Andrea Lee,"(12.543423, -126.540131)"
3580,Brenda Harris,"(-50.1534775, -63.883634)"
3581,Kevin Guerra,"(40.179230, -26.103255)"
3582,Cynthia Miller,"(-76.8186995, 80.393876)"
3583,Emily Griffith,"(38.819994, 126.562903)"
3584,Christopher Wright,"(-18.549427, -46.726195)"
3585,Jerome Reid,"(-27.3743085, -86.479548)"
3586,Richard Miller,"(-3.4780065, 54.555521)"
3587,Jennifer Jackson,"(-40.872195, -66.754911)"
3588,Jonathan Moss,"(48.348443, 179.559361)"
3589,Sally Leon,"(68.638660, 139.503336)"
3590,James Dickerson,"(-12.393732, 132.922693)"
3591,Tammy Larson,"(62.595498, -118.829766)"
3592,Nicholas Scott,"(73.8922395, 59.480922)"
3593,Jesse Brooks,"(-86.064608, -144.032013)"
3594,Andrea Taylor,"(-19.1025125, -91.339674)"
3595,Christopher Lopez,"(25.638505, 174.507833)"
3596,Jonathan Swanson,"(-52.5353795, -165.876562)"
3597,Timothy Bentley DVM,"(-32.4629405, 70.862855)"
3598,John Davidson,"(-76.314947, 96.795205)"
3599,Jennifer Williams,"(33.6794325, 110.205749)"
3600,Janice Cunningham,"(-43.955754, -123.257476)"
3601,Jeffrey Scott,"(-66.1031185, 40.515390)"
3602,Miranda Hicks,"(-75.2568625, -94.981942)"
3603,Michael Horton DDS,"(87.370324, 177.211345)"
3604,Nancy Allen,"(86.9697925, -165.273950)"
3605,Robert Mccoy,"(79.3356975, 174.571095)"
3606,Melissa Brewer,"(78.5157445, -40.686570)"
3607,Jesus Becker,"(-64.4776805, 112.996046)"
3608,Lance Lynn,"(-67.5350855, -53.722197)"
3609,Alexandria Wise,"(9.1538795, 150.288073)"
3610,Sydney Sanders,"(63.4276315, 95.390747)"
3611,Stephanie Stone,"(69.8463195, 90.828160)"
3612,Jay Gallegos,"(66.9576865, 60.829693)"
3613,Eric Ponce,"(-50.645782, -119.893701)"
3614,Janet Parker,"(-67.5854275, 58.615934)"
3615,Shawn Luna,"(-83.983514, 108.569090)"
3616,Mark Frank,"(45.1973885, 156.060077)"
3617,Charles Goodman,"(67.745397, -24.432716)"
3618,Jennifer Parker,"(87.566388, 92.847193)"
3619,Dr. April Jones,"(-81.8031135, -142.091875)"
3620,Kelly Pena,"(56.731694, 34.212381)"
3621,Carolyn Brooks,"(-20.1971915, -16.730000)"
3622,Christina White,"(53.6408735, -105.782618)"
3623,Joanne Olsen,"(-46.858041, -115.445091)"
3624,Anthony White,"(31.142597, 11.153350)"
3625,Deanna Barrera,"(50.1088915, 95.492804)"
3626,Mark Weber,"(-27.4175435, 126.600332)"
3627,Carol Carter,"(28.2065165, 92.111943)"
3628,Donald Peterson,"(10.3409815, 54.971135)"
3629,Karen Chambers,"(-86.903859, 109.426979)"
3630,Antonio Walton,"(-43.6747405, -146.867292)"
3631,Kevin Huerta,"(-83.1031025, -40.681633)"
3632,Joseph Smith,"(54.980642, -154.862456)"
3633,Victoria Juarez,"(22.4174355, 74.641973)"
3634,Kara Rogers,"(-4.047466, 74.087719)"
3635,Jacob Wu,"(88.934789, -129.696769)"
3636,Dr. Teresa Ortega MD,"(-41.727261, -78.577387)"
3637,Henry Rivera,"(12.072556, 122.488694)"
3638,Jesus Hale,"(-67.1486165, -19.177275)"
3639,Stacy Taylor,"(69.9017365, 36.482194)"
3640,Sheila Ramirez,"(-65.437161, 167.866576)"
3641,Robin Richardson,"(89.3105225, -134.885388)"
3642,Mary Alvarez,"(-47.632569, 94.286425)"
3643,Cole Andersen,"(44.132994, 136.984662)"
3644,Robin Smith,"(-17.410728, -91.228700)"
3645,Angel Aguirre,"(71.0348895, 179.924887)"
3646,Jeremy Lawson,"(23.6755755, 120.480693)"
3647,Lonnie Miller,"(45.475807, -99.234743)"
3648,Timothy Galvan,"(34.3820015, 30.509516)"
3649,Dr. Susan Navarro,"(65.3156795, 179.851773)"
3650,Cory Thomas,"(38.0801435, 176.795509)"
3651,Laura Vincent,"(80.5608235, -153.142829)"
3652,Bethany Robles,"(-18.2916375, -156.842239)"
3653,Michael Dunn,"(68.0659855, 10.396570)"
3654,Carol Griffin,"(-28.437747, -116.695410)"
3655,Matthew Allen,"(-20.5687835, -132.520759)"
3656,Paul Keller,"(65.954219, 47.377068)"
3657,Jeffrey Baldwin,"(-59.8028905, 10.379817)"
3658,Timothy Orr,"(24.662113, -156.366304)"
3659,Connie Scott,"(42.7025365, 116.271140)"
3660,Steven Martinez,"(82.423291, -46.796143)"
3661,Joseph Swanson,"(-42.479063, 81.728214)"
3662,Michael Wiggins,"(-13.732799, 117.003095)"
3663,Pamela Burke,"(59.837348, -59.670751)"
3664,Jamie Love,"(-0.528608, 22.608016)"
3665,Jane May,"(5.037582, -122.550042)"
3666,Savannah Stokes,"(33.544599, 131.940119)"
3667,Brian Miller,"(86.7999545, 179.718798)"
3668,Patrick Pineda,"(82.114615, 33.759547)"
3669,Audrey Richardson,"(-41.218500, -22.777422)"
3670,Tiffany Ray,"(81.7983235, -155.750842)"
3671,Antonio Nichols,"(72.3354855, 46.362228)"
3672,Veronica Flores,"(81.705815, -28.044065)"
3673,Michael Hogan,"(73.698598, 22.032364)"
3674,Lindsay Walker,"(13.006919, 113.560177)"
3675,Joshua Murray,"(-23.252203, -37.819744)"
3676,Tommy Hood,"(74.229868, 50.483110)"
3677,Mr. Kyle Thomas DDS,"(-83.122405, -37.383090)"
3678,Michele George,"(31.617304, 94.717179)"
3679,William Martinez,"(-6.142461, -98.562376)"
3680,Michelle Mendoza DVM,"(-72.616139, 58.341924)"
3681,Michael Bennett DVM,"(-86.882056, -97.885996)"
3682,Ronald Clark,"(60.547500, 1.471986)"
3683,Rita Graves,"(-62.5632985, 27.197388)"
3684,Sean White,"(-51.7909795, -94.204141)"
3685,Mr. William Hopkins,"(5.4479605, 131.383728)"
3686,Wendy Kelley,"(-24.7277585, 158.398409)"
3687,Michael Mooney,"(19.1541675, -32.243874)"
3688,Jeanne Rose,"(55.658355, 113.513717)"
3689,Michael Lee,"(-56.4300785, -179.815691)"
3690,Jennifer Anderson,"(44.8976325, 128.094292)"
3691,Lauren Trujillo,"(-30.406636, -37.236241)"
3692,Michelle Ellis,"(53.5115205, 34.818450)"
3693,Chad Dominguez,"(52.9964905, 89.406542)"
3694,Charles Robinson,"(-28.8095845, 149.681821)"
3695,Nancy Smith,"(-78.970541, 54.026455)"
3696,Laura Gregory,"(-53.1010275, -41.201913)"
3697,Brittany Clements MD,"(16.0826105, 77.442273)"
3698,Tammy Davis,"(-49.375330, 103.043336)"
3699,Catherine Williams,"(29.5005705, 143.165399)"
3700,Miss Leslie Booker,"(64.551780, -143.412322)"
3701,Jennifer Johnson,"(24.062101, -168.159403)"
3702,John Watts,"(77.299460, -145.957027)"
3703,Marissa Bennett,"(-66.0604295, -18.992583)"
3704,Rebecca Barrett,"(-70.1752225, -64.867072)"
3705,Sharon Santos,"(-59.681236, 134.873683)"
3706,Matthew Richardson,"(-23.351462, 12.064019)"
3707,Bradley Burns,"(87.4844595, 141.956151)"
3708,Katrina Johnson,"(81.824731, -92.358456)"
3709,Laura Hill,"(-35.085872, 38.710202)"
3710,Rebecca White,"(-61.0195825, -55.097572)"
3711,Mr. Jeffrey Duncan,"(-32.7309615, 75.072944)"
3712,Arthur Stout,"(19.4230155, -179.772143)"
3713,Cathy Hess,"(1.732185, -79.830429)"
3714,Justin Herrera,"(-23.2601345, -156.489964)"
3715,Katherine Stone,"(-21.679813, -7.547637)"
3716,Michelle Tyler,"(59.328973, 94.364424)"
3717,Paul Sheppard,"(-64.660886, 35.074940)"
3718,Catherine George,"(-0.7584405, -168.225956)"
3719,Justin Mcbride,"(-45.554240, 13.443279)"
3720,Carl Harris,"(-15.263098, -17.817649)"
3721,Justin York,"(43.034454, -102.344544)"
3722,William Hunter,"(-19.620857, -113.122349)"
3723,Joshua Henderson,"(75.4313015, -127.729472)"
3724,April Turner,"(25.136724, -9.337504)"
3725,Kelly Patton,"(84.559753, -163.053244)"
3726,Jill Ray,"(-38.1252205, -24.762611)"
3727,Kelly Andersen,"(-16.5560325, -164.830735)"
3728,Joshua Clark,"(62.2617805, 43.548147)"
3729,Robert Young,"(17.9284335, -146.080713)"
3730,Elijah Wall,"(36.1770685, 79.974149)"
3731,Lindsey Robinson,"(-72.4621505, 96.911155)"
3732,Carl Dean,"(-55.968483, -41.115865)"
3733,David James,"(69.5975465, 108.965476)"
3734,Jennifer Miller,"(63.8764845, 113.465002)"
3735,Jeffery Neal,"(79.2450445, -157.542208)"
3736,Andrea Oconnor,"(56.754839, 110.469615)"
3737,Melissa Lee MD,"(-89.234541, 35.126657)"
3738,Samantha Jacobs,"(33.9433775, 115.897989)"
3739,Christian Riddle,"(-50.953327, -127.978224)"
3740,Alexander Munoz,"(-17.120152, -137.254629)"
3741,Caleb Rodriguez,"(28.876900, -34.577735)"
3742,Andrea Bowman,"(21.051606, 97.547011)"
3743,Gavin Nelson,"(-61.925338, -58.412612)"
3744,Courtney Smith,"(-2.369773, 154.227652)"
3745,Wayne Gray,"(-40.4178335, 31.806120)"
3746,Timothy Thompson,"(78.198999, 22.148949)"
3747,Elizabeth Nicholson,"(-18.857504, 113.085895)"
3748,Joseph Graves PhD,"(23.329451, 150.963827)"
3749,Lisa Mosley,"(88.0177915, 109.053313)"
3750,Travis Price,"(75.7338375, -46.332148)"
3751,Patrick Faulkner,"(66.167584, 32.508305)"
3752,Linda Atkinson,"(76.039435, 115.038545)"
3753,Cameron Smith,"(28.2046495, -12.702552)"
3754,Brittney Martinez,"(46.022468, 24.635015)"
3755,Nicolas Brown,"(62.2623355, -12.308207)"
3756,Vanessa Zimmerman,"(-65.7613875, -4.267859)"
3757,Lee Mann,"(1.3445565, 135.869179)"
3758,William Lindsey,"(-19.8795935, -11.661083)"
3759,Desiree Patterson,"(87.1423305, -153.531979)"
3760,Sierra Cervantes,"(-60.298696, -113.365290)"
3761,Scott Meza,"(74.738063, -107.647149)"
3762,Erik Davis,"(70.821865, -83.051088)"
3763,Nicholas Duffy,"(-74.272884, 76.493681)"
3764,Anthony Paul,"(6.9900445, -47.716887)"
3765,Katherine Baxter,"(12.4054175, -156.115453)"
3766,Jessica Romero,"(4.290918, -119.125003)"
3767,Karen Robertson,"(-71.1065305, 74.734956)"
3768,Dr. Melissa Sullivan DDS,"(-68.8992755, 46.818380)"
3769,Nichole Klein,"(-73.3926705, -58.093139)"
3770,Nicole Sanchez,"(69.9892875, 108.738553)"
3771,Tiffany Morrow,"(59.0459375, 32.002680)"
3772,Kelsey Lynch,"(-34.3958675, 46.156240)"
3773,Traci Craig,"(-5.6071115, -46.559195)"
3774,Kelly Walker,"(20.270491, 167.687532)"
3775,Ryan Palmer,"(-56.240742, -126.308447)"
3776,Jenny Gray,"(48.155081, 130.992596)"
3777,Brian Sloan,"(-20.2321905, -4.092182)"
3778,Joshua Miranda,"(9.9622425, 141.850808)"
3779,Edwin Carter,"(-75.018252, 23.464909)"
3780,Oscar Carroll,"(40.3275975, -175.877726)"
3781,Eric Fitzpatrick,"(-76.805934, -166.699991)"
3782,Samantha Johnson,"(69.482172, 172.221675)"
3783,Luke Freeman,"(84.839354, 127.304830)"
3784,Luis Murphy,"(-9.1652915, -107.046360)"
3785,Aaron Zamora,"(-9.814740, 104.731018)"
3786,Henry Garcia,"(65.7902465, -45.665368)"
3787,Bradley Robertson Jr.,"(-41.969504, -154.789451)"
3788,John Moore,"(-11.2632215, 22.043588)"
3789,Courtney Foster,"(10.6752875, -32.912568)"
3790,Jeffrey White,"(59.452076, 149.311499)"
3791,Ashley Gonzales,"(26.744731, 51.573900)"
3792,Candice Gomez,"(43.5475645, 40.364199)"
3793,Ian Harrell,"(-76.577597, -4.510599)"
3794,Colton Williams,"(26.9852425, -39.269597)"
3795,Patrick Santana,"(-46.5592835, -172.293178)"
3796,Cristian Mendoza,"(-6.5858075, -11.021168)"
3797,Deborah Fisher,"(23.7067565, 15.521685)"
3798,Rebecca Klein,"(41.541239, 57.885386)"
3799,Phillip Macias,"(1.2457055, 108.577753)"
3800,Tammy Cameron,"(-82.1659255, 126.666114)"
3801,Brian Rodriguez,"(30.962729, -14.363836)"
3802,Christopher Porter,"(-4.3872755, -61.495046)"
3803,Cynthia Gregory,"(-38.3832135, 91.883164)"
3804,William Mclaughlin,"(73.3726965, -164.489084)"
3805,Dylan Tucker,"(24.125726, -109.747311)"
3806,Danielle Hernandez,"(-24.8999375, 18.389729)"
3807,Danielle Wang,"(-20.7198845, 37.130225)"
3808,Wendy Wright,"(12.343808, -109.773994)"
3809,Christina Mccarthy,"(80.062810, -81.041078)"
3810,Meredith Shaw,"(22.4030445, 0.660999)"
3811,Willie Garza,"(-12.371032, -150.905676)"
3812,Crystal Anderson,"(-60.901947, 32.864155)"
3813,William Hickman,"(79.8187155, -0.683998)"
3814,Luis Davis,"(72.0411865, 146.546442)"
3815,Jason Torres,"(3.153407, -57.109115)"
3816,Crystal Rogers,"(-75.5852655, -175.084359)"
3817,Jordan Schneider,"(24.2181165, -93.958848)"
3818,Derrick Ramirez,"(-39.8728855, -116.426813)"
3819,Jason Flores,"(-43.048516, -98.311964)"
3820,Andrew Williams,"(-11.0498235, -82.802769)"
3821,Christy Kennedy,"(31.313054, 49.878451)"
3822,Ashlee Lopez,"(38.410099, 172.533143)"
3823,Heidi Torres,"(37.2245625, -13.239162)"
3824,Adam Arnold,"(17.7059955, -107.878611)"
3825,Erin Figueroa,"(-5.1729885, 149.248504)"
3826,Richard Rice,"(-71.9256315, 29.456704)"
3827,Matthew Clark,"(-82.551211, -124.349945)"
3828,Stephen Anderson,"(-68.7761285, -85.039607)"
3829,Barbara Willis,"(-14.588265, -126.358702)"
3830,Martha Lee,"(-65.223366, 19.989390)"
3831,Tammy Jones,"(45.119802, -45.137466)"
3832,Grace Swanson,"(53.185861, 97.599575)"
3833,Christina Le MD,"(81.6424295, 28.437405)"
3834,Joshua King,"(-73.9022965, -176.714736)"
3835,Sarah Meadows,"(54.109694, -171.939413)"
3836,Stephanie West,"(-60.915596, 74.791057)"
3837,Susan Jones,"(68.057460, 97.170546)"
3838,Timothy Gordon,"(16.322172, 78.342473)"
3839,Kyle Horton,"(42.7505175, 120.019233)"
3840,Angel Knight,"(-55.6799485, -74.835681)"
3841,Melissa Yang,"(-68.758127, -87.180842)"
3842,Michael Berg,"(65.1126295, 139.719722)"
3843,Carol Christensen,"(6.197851, 58.418111)"
3844,Richard Morales,"(-86.343917, -33.328413)"
3845,Clinton Moore,"(29.753183, -107.570738)"
3846,Michael Suarez,"(19.6689515, -38.737336)"
3847,Joy Zimmerman,"(-45.9470725, 162.842570)"
3848,Elizabeth Robinson,"(24.081895, -139.122816)"
3849,Kristen Jackson,"(-50.4662375, -120.456871)"
3850,David Williams,"(-45.809109, -151.292859)"
3851,Stephen Ho,"(-35.2684405, 103.876876)"
3852,Richard Day,"(-22.561358, -57.159874)"
3853,Rodney Nichols,"(38.505906, 3.690557)"
3854,Gregory Jacobs,"(-28.8031725, 50.899438)"
3855,Bradley Thornton,"(2.8032985, 136.078562)"
3856,Miranda Ortiz,"(13.5810405, 105.770989)"
3857,Erika Brown,"(-77.0899495, 67.607159)"
3858,Samantha Robinson,"(58.7421345, 8.095091)"
3859,Cassandra Bonilla,"(80.6063055, -89.374242)"
3860,Veronica Osborne,"(8.9173325, -37.875724)"
3861,Ashley Reese,"(47.990884, -86.139703)"
3862,Matthew Berg,"(-6.8486415, -111.325243)"
3863,Kristen Montoya,"(-56.873482, 119.301280)"
3864,Derrick Perkins,"(-27.5724555, 90.294472)"
3865,Nicole Moore,"(-2.9466825, -44.054729)"
3866,Nicholas Richardson,"(7.1814665, -35.928139)"
3867,Anna White,"(-77.343516, -163.123179)"
3868,Scott Lopez,"(25.222498, -43.385313)"
3869,Nicholas Holland Jr.,"(-7.9921405, 170.480742)"
3870,Christopher Long,"(8.6304975, -26.880687)"
3871,Andrea Jones,"(85.075493, 70.839004)"
3872,Terry Waller,"(0.8759245, -101.809050)"
3873,Joseph Acosta,"(-37.1693995, -138.819968)"
3874,Lindsey Gray,"(-60.0953075, -104.868297)"
3875,Ronald Hines,"(-38.0445615, -97.233925)"
3876,Amanda Wright,"(30.1112845, -26.741629)"
3877,Charles Burton,"(54.221486, 150.055680)"
3878,Vincent Rosario,"(41.869844, 153.284109)"
3879,Noah Morgan,"(-67.2187455, 61.994627)"
3880,Christina Castillo,"(27.6789785, 33.751923)"
3881,Jill Martin,"(-34.627152, -49.596096)"
3882,Christopher Brown,"(88.374837, -22.444588)"
3883,Lori Martinez,"(83.1582905, 164.411099)"
3884,Ashley Phillips,"(-45.343711, 82.682997)"
3885,Sara Thomas,"(-44.440855, -163.515327)"
3886,Allison Simmons,"(-38.5602095, 118.011055)"
3887,Matthew Perez,"(54.658782, 23.746252)"
3888,Janice Henson,"(-44.4422205, -140.928703)"
3889,Ashley Jackson,"(37.435119, 9.853762)"
3890,Brian Sosa,"(-86.613529, 171.679865)"
3891,Luis Wilson,"(55.734143, -147.369946)"
3892,Tamara Huang,"(-71.941932, 145.741338)"
3893,Cassandra Moreno,"(13.8911965, -47.426187)"
3894,Meghan Hernandez,"(-78.805557, -43.135544)"
3895,Elizabeth Roth,"(-1.6978045, 161.096449)"
3896,Brian Hendricks,"(-37.826369, -162.175811)"
3897,Tasha Cochran,"(13.7806375, 146.890380)"
3898,Angela Smith,"(-28.382144, -5.517109)"
3899,Brittany Rios,"(56.382865, 90.068250)"
3900,James Griffith,"(-51.123474, -36.781453)"
3901,Karen Jones,"(77.5383405, -56.821811)"
3902,Tina Ramirez,"(-1.141402, -56.778256)"
3903,Zachary White,"(-7.9705035, -173.656708)"
3904,Francisco Coleman,"(-80.3996965, 160.574366)"
3905,Jennifer Leon,"(-62.1264765, 96.328649)"
3906,Robert Valdez,"(-71.444782, 32.782893)"
3907,Jason Crawford,"(28.2569825, 74.568422)"
3908,Kim Underwood,"(45.6019105, -26.129720)"
3909,Kevin Fisher,"(48.026447, -144.050660)"
3910,Melissa Goodman,"(24.080948, 5.403203)"
3911,Cynthia Smith,"(-43.762000, -30.291324)"
3912,Alicia Grant DVM,"(-21.789852, -43.423638)"
3913,Amy Bailey,"(89.858716, 12.986013)"
3914,Sharon Fuentes,"(-19.763121, -39.400182)"
3915,Charles Castaneda,"(24.7554815, -151.284277)"
3916,Susan Sanchez,"(52.737057, -67.114293)"
3917,Amy Taylor,"(53.6345005, 14.149573)"
3918,Michele Bennett,"(-72.2946985, 75.073508)"
3919,Vincent Watson,"(71.8041435, 152.613584)"
3920,Mary Jones,"(-31.6306715, 61.772541)"
3921,Sheila Johnson,"(58.302822, -122.472598)"
3922,Bob Jones,"(-85.8205695, 164.556762)"
3923,Robin Hernandez,"(84.7275775, 179.444797)"
3924,Patrick Adkins,"(-3.966819, -50.655145)"
3925,Elizabeth Jenkins,"(82.7783165, 139.844295)"
3926,Richard Dominguez,"(-56.8930915, -101.035116)"
3927,Christopher Ibarra,"(54.0507535, 65.077986)"
3928,Paul Gordon,"(44.845658, 95.142227)"
3929,Ronnie Frazier,"(87.454755, -42.852690)"
3930,Kristen Gallegos,"(54.6509215, 27.230329)"
3931,Kathryn Fletcher,"(76.9934045, 124.888205)"
3932,Christopher Dudley,"(65.499216, 48.484181)"
3933,Vanessa Martinez,"(67.390645, 103.303446)"
3934,Manuel Robinson,"(48.1080195, -96.783103)"
3935,Paul Hansen,"(70.752688, -147.293358)"
3936,Rose Mcdonald,"(-7.838606, -11.152982)"
3937,Martin Wilcox,"(39.1821095, 130.727553)"
3938,Robert Lucas,"(-54.3397185, 77.344391)"
3939,Brian Miller,"(-61.907121, -32.768066)"
3940,Sarah Johnson,"(30.6386885, -106.163985)"
3941,Joshua Jones,"(-21.8729285, 22.315597)"
3942,Nicole Parker,"(-27.575014, -160.442231)"
3943,Margaret Johnson,"(-65.963829, 141.165501)"
3944,William Cunningham,"(55.075142, 24.729553)"
3945,Rachel Williams,"(-22.184284, -86.031728)"
3946,Tony Smith,"(-18.1130875, -109.025039)"
3947,Douglas Sanders,"(-35.3102785, 118.901302)"
3948,Paul Swanson,"(84.1334045, -58.460931)"
3949,Michele Davis,"(69.0192575, 61.339829)"
3950,Patrick Garcia,"(-46.316416, 99.958562)"
3951,Brittany Matthews,"(-26.7926235, -52.081291)"
3952,Kevin Christian,"(62.4748755, -124.593126)"
3953,Christian Ford,"(-49.4802395, -119.478751)"
3954,Anna Higgins,"(83.4284575, 174.082999)"
3955,Rhonda Pena,"(57.560480, 88.418908)"
3956,Candace Stuart,"(-81.924505, 30.398190)"
3957,Monica Curtis,"(-47.824399, 124.180991)"
3958,Gloria Floyd,"(-33.604328, -87.442125)"
3959,Isaac Chase,"(48.8029015, 96.318835)"
3960,Steven Schroeder,"(-76.745704, 130.351150)"
3961,Daniel Bishop,"(59.530855, -66.134444)"
3962,Christian Burton,"(-44.9610275, -101.774858)"
3963,Robert Thomas PhD,"(-57.4853295, -155.957794)"
3964,Tracy Harrington,"(-58.600305, -171.999101)"
3965,Brandon Edwards,"(-40.3087655, -56.509251)"
3966,Candice Ramirez,"(-42.828067, -178.865808)"
3967,Brandon White,"(-85.6305545, -146.160620)"
3968,Deanna Kennedy,"(50.129094, 27.199863)"
